 "Time [h]","dt_flow [h]","dt_tran [h]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global O2(aq) [mol]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/h]","Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/h]","tide Water Mass [kg]","tide Air Mass [kg]","tide Water Mass [kg/h]","tide Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","tide O2(aq) [mol]","tide O2(aq) [mol/h]"
  6.58158610E-02  6.46938963E-04  6.46938963E-04  2.49271705E+02  1.94722684E-04  2.96927615E-07  2.07773937E-07  2.92883665E-02 -1.54191524E-02 -4.35577177E-03  2.51173525E-01 -5.89811227E-05  2.49287124E+02  1.69610424E-03  2.38328426E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.64628000E-02  6.46938963E-04  6.46938963E-04  2.49271863E+02  1.94688201E-04  2.93408748E-07  2.04691556E-07  2.92193202E-02 -1.52607449E-02 -4.35580934E-03  2.44856900E-01 -5.80658122E-05  2.49287124E+02  1.71152155E-03  2.38311698E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.71097389E-02  6.46938963E-04  6.46938963E-04  2.49272018E+02  1.94654207E-04  2.89979676E-07  2.01694054E-07  2.91499567E-02 -1.51062749E-02 -4.35584633E-03  2.38770635E-01 -5.71796490E-05  2.49287124E+02  1.72693782E-03  2.38295581E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.77566779E-02  6.46938963E-04  6.46938963E-04  2.49272168E+02  1.94620687E-04  2.86637157E-07  1.98778099E-07  2.90802755E-02 -1.49556003E-02 -4.35588276E-03  2.32903926E-01 -5.63213872E-05  2.49287124E+02  1.74235308E-03  2.38280045E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.84036169E-02  6.46938963E-04  6.46938963E-04  2.49272315E+02  1.94587626E-04  2.83378100E-07  1.95940523E-07  2.90102757E-02 -1.48085856E-02 -4.35591866E-03  2.27246602E-01 -5.54898472E-05  2.49287124E+02  1.75776738E-03  2.38265064E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.90505558E-02  6.46938963E-04  6.46938963E-04  2.49272459E+02  1.94555011E-04  2.80199555E-07  1.93178318E-07  2.89399568E-02 -1.46651016E-02 -4.35595404E-03  2.21789038E-01 -5.46839118E-05  2.49287124E+02  1.77318074E-03  2.38250612E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.96974948E-02  6.46938963E-04  6.46938963E-04  2.49272599E+02  1.94522829E-04  2.77098709E-07  1.90488620E-07  2.88693180E-02 -1.45250250E-02 -4.35598891E-03  2.16522159E-01 -5.39025221E-05  2.49287124E+02  1.78859320E-03  2.38236664E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  7.03444337E-02  6.46938963E-04  6.46938963E-04  2.49272736E+02  1.94491067E-04  2.74072872E-07  1.87868705E-07  2.87983586E-02 -1.43882379E-02 -4.35602329E-03  2.11437383E-01 -5.31446739E-05  2.49287124E+02  1.80400478E-03  2.38223199E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  7.09913727E-02  6.46938963E-04  6.46938963E-04  2.49272869E+02  1.94459714E-04  2.71119476E-07  1.85315978E-07  2.87270779E-02 -1.42546278E-02 -4.35605720E-03  2.06526602E-01 -5.24094144E-05  2.49287124E+02  1.81941553E-03  2.38210194E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  7.16383117E-02  6.46938963E-04  6.46938963E-04  2.49273000E+02  1.94428758E-04  2.68236067E-07  1.82827968E-07  2.86554753E-02 -1.41240871E-02 -4.35609064E-03  2.01782156E-01 -5.16958391E-05  2.49287124E+02  1.83482546E-03  2.38197630E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
